order_id,product_id,customer_id,price,order_date,shipping_date,quantity,discount,shipping_cost,order_status
9918730,363028,94001,477.66,2025-06-16 16:35:07.928432,2025-06-20 16:35:07.928432,4,0.29,13.65,Delivered
1200477,363028,81605,292.87,2025-11-22 16:35:07.928446,2025-11-26 16:35:07.928446,3,0.26,23.31,Returned
9199446,176588,96306,90.13,2025-05-29 16:35:07.928461,2025-05-31 16:35:07.928461,1,0.14,10.75,Returned
8366586,562958,72354,429.82,2025-06-01 16:35:07.928477,2025-06-03 16:35:07.928477,2,0.02,21.32,Returned
1439002,512461,48746,366.38,2025-05-31 16:35:07.928491,2025-06-01 16:35:07.928491,2,0.04,11.98,Processing
5523652,512461,47694,457.76,2025-05-19 16:35:07.928509,2025-05-25 16:35:07.928509,3,0.25,8.54,Returned
8436980,328815,38206,341.91,2025-07-29 16:35:07.928525,2025-07-31 16:35:07.928525,1,0.08,5.17,Delivered
9117577,781209,96563,36.33,2026-01-22 16:35:07.928540,2026-01-29 16:35:07.928540,2,0.25,14.97,Returned
9611618,720230,60472,364.54,2025-11-13 16:35:07.928562,2025-11-22 16:35:07.928562,2,0.02,15.29,Returned
2566289,492904,17819,106.68,2025-09-26 16:35:07.928593,2025-10-02 16:35:07.928593,2,0.01,13.88,Processing
8458458,313802,40791,20.15,2025-04-28 16:35:07.928617,2025-05-07 16:35:07.928617,3,0.11,16.45,Returned
1491751,674253,77447,399.08,2025-08-25 16:35:07.928639,2025-08-28 16:35:07.928639,3,0.24,16.08,Shipped
3468336,720230,19564,144.68,2025-12-10 16:35:07.928665,2025-12-12 16:35:07.928665,4,0.1,17.54,Returned
8264342,140937,49337,21.24,2025-07-01 16:35:07.928714,2025-07-02 16:35:07.928714,3,0.28,6.45,Processing
4439944,720230,59752,328.15,2025-06-22 16:35:07.928742,2025-06-29 16:35:07.928742,3,0.04,6.09,Delivered
1556360,938521,81811,163.28,2025-04-15 16:35:07.928782,2025-04-20 16:35:07.928782,1,0.02,15.98,Returned
9589104,720230,49912,350.52,2026-02-15 16:35:07.928809,2026-02-18 16:35:07.928809,2,0.21,24.44,Delivered
5527174,363028,37605,290.34,2025-11-25 16:35:07.928847,2025-12-04 16:35:07.928847,3,0.08,7.56,Delivered
5097247,720230,88844,440.74,2025-10-20 16:35:07.928864,2025-10-21 16:35:07.928864,3,0.01,12.63,Delivered
4363178,924197,49164,64.08,2026-02-17 16:35:07.928879,2026-02-21 16:35:07.928879,4,0.23,21.92,Shipped
6260300,313802,57665,254.85,2025-06-30 16:35:07.928894,2025-07-05 16:35:07.928894,1,0.03,16.09,Delivered
1371245,512461,87550,41.49,2025-05-14 16:35:07.928909,2025-05-17 16:35:07.928909,2,0.15,14.81,Returned
9219090,313802,45045,104.17,2025-07-17 16:35:07.928932,2025-07-18 16:35:07.928932,4,0.19,6.31,Delivered
9009706,492904,36143,468.04,2026-02-14 16:35:07.928960,2026-02-17 16:35:07.928960,2,0.13,6.57,Shipped
9498380,562958,26222,138.32,2025-08-06 16:35:07.928988,2025-08-09 16:35:07.928988,2,0.22,17.52,Returned
5093707,313802,53681,185.05,2025-10-08 16:35:07.929004,2025-10-16 16:35:07.929004,4,0.28,5.51,Delivered
3326571,313802,51167,415.59,2025-04-15 16:35:07.929027,2025-04-24 16:35:07.929027,4,0.2,18.53,Processing
5881766,187821,90533,81.09,2025-10-07 16:35:07.929058,2025-10-14 16:35:07.929058,2,0.21,7.44,Delivered
6366164,187821,69293,129.0,2026-03-21 16:35:07.929074,2026-03-28 16:35:07.929074,4,0.27,17.91,Returned
9066300,924197,46676,481.74,2025-08-06 16:35:07.929089,2025-08-15 16:35:07.929089,4,0.13,23.23,Shipped
9145092,176588,36741,129.52,2025-05-09 16:35:07.929104,2025-05-17 16:35:07.929104,4,0.29,13.72,Processing
4374300,674253,93192,180.96,2025-10-26 16:35:07.929119,2025-10-29 16:35:07.929119,4,0.03,16.41,Delivered
2268635,512461,36865,393.49,2025-05-08 16:35:07.929134,2025-05-13 16:35:07.929134,1,0.04,19.82,Returned
7254822,720230,46392,177.71,2025-08-15 16:35:07.929151,2025-08-23 16:35:07.929151,2,0.17,21.78,Shipped
4384542,938521,82729,187.02,2026-04-11 16:35:07.929222,2026-04-12 16:35:07.929222,3,0.09,5.7,Returned
6749724,562958,16534,488.12,2025-11-10 16:35:07.929238,2025-11-19 16:35:07.929238,3,0.13,22.11,Returned
3569792,512461,99907,227.79,2025-09-15 16:35:07.929254,2025-09-18 16:35:07.929254,2,0.3,5.17,Returned
9496756,674253,52248,155.17,2026-02-26 16:35:07.929269,2026-03-04 16:35:07.929269,4,0.23,20.02,Delivered
8666775,674253,67848,190.94,2025-12-07 16:35:07.929292,2025-12-12 16:35:07.929292,3,0.19,24.43,Processing
6650729,313802,44730,192.22,2026-03-19 16:35:07.929320,2026-03-22 16:35:07.929320,2,0.13,9.5,Shipped
6578804,938521,96770,399.63,2025-06-22 16:35:07.929335,2025-06-27 16:35:07.929335,2,0.12,5.74,Processing
2379735,781209,14468,385.56,2025-09-04 16:35:07.929350,2025-09-05 16:35:07.929350,1,0.26,10.22,Shipped
8708964,720230,86865,316.74,2025-09-09 16:35:07.929368,2025-09-17 16:35:07.929368,4,0.2,8.78,Shipped
4943158,140937,48012,410.33,2025-09-01 16:35:07.929383,2025-09-03 16:35:07.929383,2,0.02,15.48,Shipped
8893213,176588,57812,53.67,2025-11-25 16:35:07.929398,2025-11-26 16:35:07.929398,3,0.07,13.74,Delivered
1095874,512461,49449,365.28,2025-09-29 16:35:07.929413,2025-10-02 16:35:07.929413,1,0.26,22.1,Returned
3870414,924197,17505,292.78,2026-02-12 16:35:07.929428,2026-02-19 16:35:07.929428,3,0.05,24.31,Returned
7893591,381632,98050,499.1,2025-11-26 16:35:07.929461,2025-12-04 16:35:07.929461,4,0.16,14.53,Delivered
4079269,328815,88722,484.59,2025-07-28 16:35:07.929477,2025-07-30 16:35:07.929477,2,0.04,11.55,Delivered
9185355,674253,94695,282.7,2026-04-13 16:35:07.929492,2026-04-19 16:35:07.929492,3,0.08,20.97,Returned
6801276,492904,69342,488.0,2025-09-10 16:35:07.929507,2025-09-16 16:35:07.929507,2,0.01,5.13,Shipped
9248155,924197,41119,270.62,2025-07-15 16:35:07.929523,2025-07-21 16:35:07.929523,1,0.2,5.27,Processing
4284240,562958,72573,384.6,2025-09-17 16:35:07.929538,2025-09-19 16:35:07.929538,1,0.07,15.05,Shipped
8718103,187821,15673,266.13,2025-11-26 16:35:07.929553,2025-12-01 16:35:07.929553,2,0.12,11.18,Processing
3364697,492904,38471,97.18,2025-08-13 16:35:07.929569,2025-08-16 16:35:07.929569,4,0.07,20.22,Processing
3345875,313802,36033,460.85,2026-01-28 16:35:07.929584,2026-02-04 16:35:07.929584,3,0.2,22.86,Shipped
3940867,781209,77029,207.73,2026-01-13 16:35:07.929600,2026-01-18 16:35:07.929600,2,0.14,24.91,Returned
8588328,176588,12917,255.62,2026-04-03 16:35:07.929616,2026-04-11 16:35:07.929616,2,0.02,14.42,Delivered
2947198,938521,51188,333.74,2025-05-25 16:35:07.929637,2025-06-03 16:35:07.929637,1,0.05,5.61,Processing
9598540,313802,15892,243.87,2026-01-10 16:35:07.929661,2026-01-12 16:35:07.929661,2,0.05,18.64,Processing
3930066,313802,53663,159.05,2025-08-15 16:35:07.929678,2025-08-24 16:35:07.929678,2,0.04,17.41,Shipped
5816861,140937,93436,452.39,2025-06-21 16:35:07.929693,2025-06-23 16:35:07.929693,2,0.2,23.32,Returned
3805429,313802,85649,243.33,2025-07-17 16:35:07.929709,2025-07-24 16:35:07.929709,3,0.25,16.26,Returned
4346831,512461,34552,434.56,2025-05-17 16:35:07.929724,2025-05-23 16:35:07.929724,1,0.16,7.84,Shipped
4216558,492904,92416,406.45,2025-12-07 16:35:07.929739,2025-12-14 16:35:07.929739,4,0.13,9.69,Processing
6656696,938521,73779,496.79,2025-11-26 16:35:07.929754,2025-11-29 16:35:07.929754,3,0.14,18.45,Processing
7240043,674253,59128,241.0,2025-04-18 16:35:07.929769,2025-04-26 16:35:07.929769,2,0.08,9.62,Processing
2247073,140937,71949,451.81,2025-05-17 16:35:07.929784,2025-05-20 16:35:07.929784,3,0.0,11.3,Delivered
1904710,674253,12832,50.5,2025-06-29 16:35:07.929811,2025-07-02 16:35:07.929811,3,0.23,7.49,Processing
5371685,938521,11350,140.59,2026-01-23 16:35:07.929827,2026-01-24 16:35:07.929827,1,0.06,21.74,Processing
3140994,720230,52763,380.85,2025-07-05 16:35:07.929854,2025-07-09 16:35:07.929854,3,0.19,24.54,Shipped
2776331,720230,53192,36.62,2026-04-11 16:35:07.929873,2026-04-20 16:35:07.929873,4,0.12,11.71,Delivered
2646402,140937,74314,113.89,2025-06-25 16:35:07.929889,2025-07-03 16:35:07.929889,2,0.21,19.99,Processing
4309921,363028,11581,286.03,2025-10-17 16:35:07.929905,2025-10-26 16:35:07.929905,4,0.13,15.49,Returned
8243738,924197,22369,39.77,2025-06-06 16:35:07.929920,2025-06-07 16:35:07.929920,3,0.29,22.8,Processing
7051960,924197,69680,68.26,2026-03-14 16:35:07.929935,2026-03-15 16:35:07.929935,4,0.13,18.33,Shipped
3557077,176588,97906,203.79,2025-11-22 16:35:07.929951,2025-11-24 16:35:07.929951,2,0.07,6.92,Returned
5778057,176588,49897,113.2,2026-04-11 16:35:07.929966,2026-04-14 16:35:07.929966,4,0.1,18.33,Delivered
2033059,187821,98578,385.7,2025-07-16 16:35:07.929984,2025-07-23 16:35:07.929984,2,0.08,21.26,Processing
6977579,938521,65275,377.72,2025-05-17 16:35:07.929999,2025-05-25 16:35:07.929999,2,0.15,9.84,Delivered
5484648,492904,30939,175.69,2025-10-02 16:35:07.930015,2025-10-05 16:35:07.930015,1,0.1,6.11,Delivered
9783938,363028,57728,194.87,2025-09-14 16:35:07.930045,2025-09-21 16:35:07.930045,4,0.1,22.46,Processing
5617632,140937,91769,60.98,2025-12-17 16:35:07.930061,2025-12-19 16:35:07.930061,3,0.09,9.55,Processing
2995028,381632,70537,165.63,2025-10-12 16:35:07.930076,2025-10-13 16:35:07.930076,3,0.01,10.6,Returned
9903146,363028,20158,439.86,2025-11-12 16:35:07.930091,2025-11-16 16:35:07.930091,4,0.1,6.76,Returned
7463009,512461,97840,302.6,2025-05-11 16:35:07.930106,2025-05-16 16:35:07.930106,3,0.15,20.78,Processing
1573490,492904,46053,276.32,2025-10-30 16:35:07.930123,2025-11-04 16:35:07.930123,1,0.01,22.94,Shipped
7339442,674253,79709,10.33,2026-02-21 16:35:07.930139,2026-02-23 16:35:07.930139,3,0.18,22.85,Shipped
8360428,720230,83639,149.29,2025-06-25 16:35:07.930154,2025-06-27 16:35:07.930154,2,0.16,8.52,Returned
9582856,140937,65463,400.89,2025-12-18 16:35:07.930170,2025-12-20 16:35:07.930170,1,0.3,13.8,Processing
6840557,924197,45065,152.83,2025-11-04 16:35:07.930186,2025-11-13 16:35:07.930186,4,0.25,15.22,Returned
7542917,176588,37625,226.66,2026-02-26 16:35:07.930201,2026-02-27 16:35:07.930201,1,0.07,8.63,Delivered
4313354,512461,30076,362.19,2025-06-22 16:35:07.930216,2025-06-25 16:35:07.930216,2,0.05,23.55,Delivered
3414212,381632,86542,165.18,2025-06-29 16:35:07.930232,2025-06-30 16:35:07.930232,1,0.22,17.67,Shipped
8502944,674253,73170,297.06,2025-10-28 16:35:07.930247,2025-10-31 16:35:07.930247,2,0.01,16.85,Returned
5894181,512461,81547,168.87,2026-04-05 16:35:07.930263,2026-04-06 16:35:07.930263,1,0.17,12.53,Shipped
2257664,328815,10901,107.96,2025-11-05 16:35:07.930278,2025-11-10 16:35:07.930278,1,0.2,21.23,Returned
3546133,328815,34452,75.66,2026-01-22 16:35:07.930296,2026-01-28 16:35:07.930296,3,0.08,13.32,Processing
2084805,328815,64160,324.31,2025-12-20 16:35:07.930311,2025-12-26 16:35:07.930311,3,0.27,18.59,Processing
2807885,363028,63958,62.66,2025-12-05 16:35:07.930326,2025-12-09 16:35:07.930326,1,0.01,14.49,Returned
1554389,562958,21982,194.25,2025-06-11 16:35:07.930341,2025-06-12 16:35:07.930341,3,0.06,12.82,Processing
4261393,938521,93854,209.44,2025-10-11 16:35:07.930356,2025-10-17 16:35:07.930356,2,0.05,8.33,Shipped
7760027,313802,85454,86.87,2025-12-14 16:35:07.930374,2025-12-15 16:35:07.930374,2,0.14,8.39,Shipped
9877139,363028,56828,418.3,2025-08-29 16:35:07.930390,2025-09-01 16:35:07.930390,3,0.24,8.66,Returned
1332841,720230,77766,48.06,2025-11-10 16:35:07.930405,2025-11-15 16:35:07.930405,3,0.05,11.19,Shipped
4015661,720230,41127,347.95,2025-07-18 16:35:07.930420,2025-07-19 16:35:07.930420,4,0.15,16.92,Returned
8958455,512461,79223,483.22,2025-06-18 16:35:07.930435,2025-06-23 16:35:07.930435,4,0.01,14.18,Delivered
9318161,313802,45155,128.22,2026-02-21 16:35:07.930450,2026-02-24 16:35:07.930450,2,0.01,21.55,Delivered
5728783,381632,48145,37.94,2026-04-08 16:35:07.930466,2026-04-17 16:35:07.930466,3,0.08,8.64,Returned
3182138,313802,92846,167.64,2025-11-13 16:35:07.930481,2025-11-19 16:35:07.930481,2,0.19,18.32,Processing
2719892,562958,94027,164.74,2025-11-15 16:35:07.930496,2025-11-24 16:35:07.930496,4,0.17,18.79,Returned
1138691,381632,99244,119.83,2025-11-06 16:35:07.930518,2025-11-14 16:35:07.930518,3,0.1,11.45,Returned
2655336,140937,21525,19.87,2025-08-24 16:35:07.930539,2025-08-29 16:35:07.930539,4,0.17,9.08,Shipped
4792379,187821,32050,38.34,2026-03-12 16:35:07.930554,2026-03-14 16:35:07.930554,4,0.2,21.68,Delivered
2459897,674253,27927,267.14,2026-03-20 16:35:07.930569,2026-03-26 16:35:07.930569,3,0.3,12.07,Delivered
9118791,674253,47370,168.83,2025-05-23 16:35:07.930586,2025-05-24 16:35:07.930586,2,0.25,5.77,Shipped
9661397,328815,29969,129.32,2025-04-22 16:35:07.930602,2025-04-27 16:35:07.930602,2,0.29,10.21,Delivered
4764411,187821,78637,193.78,2025-12-16 16:35:07.930617,2025-12-24 16:35:07.930617,1,0.27,7.93,Returned
2985174,363028,39898,464.4,2025-04-26 16:35:07.930632,2025-05-04 16:35:07.930632,1,0.19,21.96,Returned
6518472,363028,59626,327.37,2025-06-02 16:35:07.930647,2025-06-03 16:35:07.930647,1,0.02,14.11,Returned
2591847,140937,47799,275.27,2025-10-21 16:35:07.930662,2025-10-23 16:35:07.930662,3,0.16,9.77,Returned
8806099,924197,48489,133.26,2026-01-25 16:35:07.930677,2026-01-26 16:35:07.930677,4,0.26,18.56,Returned
2772896,363028,42745,313.82,2025-04-15 16:35:07.930694,2025-04-19 16:35:07.930694,3,0.05,7.49,Delivered
1392669,381632,73408,486.36,2026-01-06 16:35:07.930719,2026-01-12 16:35:07.930719,4,0.23,17.5,Delivered
3171184,187821,59610,230.03,2025-11-14 16:35:07.930736,2025-11-18 16:35:07.930736,4,0.01,11.75,Returned
6942513,313802,10987,72.54,2025-08-15 16:35:07.930751,2025-08-22 16:35:07.930751,1,0.17,15.76,Processing
6590704,176588,97394,382.85,2026-02-25 16:35:07.930766,2026-02-27 16:35:07.930766,2,0.12,22.46,Returned
7864456,781209,58727,85.99,2025-05-25 16:35:07.930781,2025-06-02 16:35:07.930781,3,0.1,12.52,Delivered
4199734,924197,51576,91.09,2026-03-06 16:35:07.930796,2026-03-12 16:35:07.930796,2,0.13,15.9,Delivered
1109319,720230,43051,194.89,2025-04-19 16:35:07.930811,2025-04-20 16:35:07.930811,2,0.28,18.12,Delivered
8719452,363028,85733,189.93,2025-07-10 16:35:07.930826,2025-07-13 16:35:07.930826,2,0.26,13.7,Delivered
9426792,674253,49395,219.24,2026-03-12 16:35:07.930841,2026-03-15 16:35:07.930841,4,0.12,12.58,Shipped
2511378,176588,43363,283.3,2026-04-08 16:35:07.930870,2026-04-13 16:35:07.930870,2,0.15,5.77,Processing
2787151,781209,45926,63.36,2025-10-15 16:35:07.930891,2025-10-19 16:35:07.930891,1,0.16,6.34,Shipped
5021138,924197,16895,418.03,2025-08-17 16:35:07.930934,2025-08-26 16:35:07.930934,2,0.24,21.99,Delivered
3886118,781209,22861,79.26,2025-12-16 16:35:07.930955,2025-12-24 16:35:07.930955,2,0.08,7.78,Shipped
4170316,512461,43517,152.49,2025-05-31 16:35:07.930971,2025-06-07 16:35:07.930971,4,0.24,11.01,Returned
5271705,140937,41596,454.55,2025-09-26 16:35:07.930987,2025-09-30 16:35:07.930987,4,0.03,24.78,Returned
6102321,720230,95972,444.86,2025-11-08 16:35:07.931001,2025-11-13 16:35:07.931001,1,0.1,18.91,Processing
3838631,781209,66660,68.04,2025-09-17 16:35:07.931017,2025-09-26 16:35:07.931017,3,0.01,9.32,Returned
8452777,720230,41235,336.3,2025-04-24 16:35:07.931032,2025-04-27 16:35:07.931032,2,0.23,6.57,Returned
8334130,381632,48446,446.48,2025-07-18 16:35:07.931047,2025-07-24 16:35:07.931047,1,0.25,22.27,Shipped
6237266,492904,82389,59.22,2026-01-21 16:35:07.931062,2026-01-26 16:35:07.931062,4,0.01,6.27,Delivered
4320236,363028,22120,393.73,2025-10-23 16:35:07.931077,2025-10-26 16:35:07.931077,2,0.06,15.26,Delivered
2901585,938521,46582,418.08,2025-12-20 16:35:07.931092,2025-12-21 16:35:07.931092,3,0.06,6.67,Delivered
2003180,140937,49430,128.08,2025-05-23 16:35:07.931112,2025-05-30 16:35:07.931112,3,0.19,11.36,Delivered
7446466,492904,19141,45.04,2025-11-10 16:35:07.931128,2025-11-12 16:35:07.931128,2,0.05,13.5,Delivered
2106582,924197,86432,317.68,2025-08-28 16:35:07.931143,2025-09-03 16:35:07.931143,4,0.06,24.73,Processing
9039870,938521,80301,131.31,2025-06-03 16:35:07.931158,2025-06-04 16:35:07.931158,1,0.2,10.91,Shipped
5701407,924197,96075,102.61,2025-10-12 16:35:07.931174,2025-10-21 16:35:07.931174,1,0.16,16.85,Shipped
9674000,674253,62042,286.57,2026-01-13 16:35:07.931189,2026-01-18 16:35:07.931189,2,0.23,15.45,Processing
1434535,674253,61067,19.15,2026-03-06 16:35:07.931204,2026-03-08 16:35:07.931204,3,0.19,22.37,Processing
9429665,381632,23303,166.12,2025-07-28 16:35:07.931222,2025-07-30 16:35:07.931222,4,0.2,14.62,Delivered
1106023,924197,28164,104.39,2025-05-29 16:35:07.931238,2025-05-30 16:35:07.931238,2,0.17,15.33,Shipped
3457236,674253,69375,411.54,2026-02-08 16:35:07.931253,2026-02-11 16:35:07.931253,4,0.07,5.26,Shipped
9218135,512461,32891,383.63,2025-06-14 16:35:07.931268,2025-06-20 16:35:07.931268,4,0.04,16.47,Shipped
9679097,781209,85769,197.54,2025-07-22 16:35:07.931284,2025-07-24 16:35:07.931284,1,0.15,22.85,Returned
4870747,381632,62951,303.67,2025-06-20 16:35:07.931299,2025-06-28 16:35:07.931299,1,0.01,24.19,Shipped
6955465,140937,81474,400.55,2025-12-04 16:35:07.931314,2025-12-12 16:35:07.931314,1,0.23,8.52,Shipped
7436553,674253,11689,467.64,2025-09-17 16:35:07.931329,2025-09-25 16:35:07.931329,3,0.29,7.73,Shipped
1362190,674253,62623,492.85,2025-07-08 16:35:07.931344,2025-07-17 16:35:07.931344,4,0.29,18.48,Shipped
7306818,781209,92736,229.12,2025-04-27 16:35:07.931359,2025-04-28 16:35:07.931359,3,0.25,15.49,Delivered
8335913,328815,77615,264.85,2026-01-07 16:35:07.931374,2026-01-12 16:35:07.931374,4,0.17,23.93,Delivered
8459444,720230,16764,23.72,2025-07-19 16:35:07.931390,2025-07-21 16:35:07.931390,2,0.08,22.46,Returned
6989541,381632,22041,297.49,2025-05-10 16:35:07.931405,2025-05-16 16:35:07.931405,2,0.0,10.9,Shipped
3017247,720230,25612,152.11,2026-02-25 16:35:07.931420,2026-03-02 16:35:07.931420,3,0.03,22.89,Returned
1476148,328815,93728,79.28,2025-06-13 16:35:07.931435,2025-06-14 16:35:07.931435,3,0.24,16.47,Returned
7572144,313802,48921,303.32,2025-07-17 16:35:07.931450,2025-07-21 16:35:07.931450,1,0.03,17.93,Delivered
1079682,363028,60535,169.04,2025-11-22 16:35:07.931465,2025-11-26 16:35:07.931465,3,0.27,23.44,Delivered
5503747,187821,21733,191.49,2025-08-16 16:35:07.931480,2025-08-17 16:35:07.931480,3,0.1,23.39,Shipped
6453493,924197,33887,289.18,2025-08-08 16:35:07.931500,2025-08-16 16:35:07.931500,3,0.22,6.93,Shipped
1604552,187821,48247,212.97,2025-09-17 16:35:07.931515,2025-09-21 16:35:07.931515,2,0.27,17.35,Delivered
3035173,938521,79565,67.02,2025-06-25 16:35:07.931531,2025-07-01 16:35:07.931531,1,0.17,15.52,Delivered
8163059,140937,76201,165.76,2025-07-31 16:35:07.931546,2025-08-02 16:35:07.931546,3,0.24,18.39,Delivered
2159350,781209,81818,63.22,2025-07-29 16:35:07.931561,2025-08-05 16:35:07.931561,3,0.01,5.37,Shipped
4655095,938521,58882,267.8,2026-01-20 16:35:07.931586,2026-01-26 16:35:07.931586,3,0.28,11.67,Shipped
8860278,781209,81734,240.18,2026-04-08 16:35:07.931616,2026-04-12 16:35:07.931616,1,0.19,20.81,Delivered
3056860,781209,83050,192.66,2025-07-19 16:35:07.931632,2025-07-25 16:35:07.931632,4,0.26,6.59,Processing
7092300,313802,50365,406.37,2026-02-03 16:35:07.931647,2026-02-06 16:35:07.931647,3,0.21,19.29,Delivered
9093508,512461,81256,188.0,2026-02-23 16:35:07.931662,2026-02-25 16:35:07.931662,2,0.16,17.39,Shipped
5201077,720230,43881,138.91,2025-11-17 16:35:07.931677,2025-11-25 16:35:07.931677,1,0.15,23.31,Returned
4342511,176588,37870,70.84,2025-12-10 16:35:07.931692,2025-12-17 16:35:07.931692,3,0.27,22.28,Processing
2324917,492904,46530,152.69,2025-06-03 16:35:07.931707,2025-06-06 16:35:07.931707,1,0.13,8.29,Delivered
1908713,176588,98886,209.52,2025-06-21 16:35:07.931722,2025-06-28 16:35:07.931722,3,0.1,18.63,Shipped
1183664,674253,30011,180.15,2025-05-31 16:35:07.931737,2025-06-02 16:35:07.931737,1,0.17,19.03,Returned
7811535,924197,35007,304.74,2025-07-15 16:35:07.931752,2025-07-17 16:35:07.931752,1,0.26,21.13,Processing
8172528,924197,60869,99.53,2025-10-09 16:35:07.931772,2025-10-18 16:35:07.931772,1,0.28,8.45,Delivered
4496735,512461,43524,298.37,2026-01-14 16:35:07.931798,2026-01-18 16:35:07.931798,3,0.29,17.96,Returned
2213417,938521,94524,132.69,2025-09-21 16:35:07.931815,2025-09-25 16:35:07.931815,3,0.14,20.91,Returned
7192577,187821,43823,141.83,2025-12-18 16:35:07.931831,2025-12-20 16:35:07.931831,1,0.11,22.84,Shipped
1034286,924197,62242,66.07,2025-10-30 16:35:07.931846,2025-11-03 16:35:07.931846,4,0.15,18.27,Returned
5381791,512461,47129,77.06,2026-03-09 16:35:07.931861,2026-03-16 16:35:07.931861,2,0.28,21.12,Shipped
8243305,176588,44705,144.14,2025-11-07 16:35:07.931876,2025-11-15 16:35:07.931876,2,0.1,23.68,Returned
1785132,512461,97121,214.87,2025-12-27 16:35:07.931891,2025-12-29 16:35:07.931891,1,0.16,24.14,Returned
6636362,562958,62577,383.85,2025-10-27 16:35:07.931906,2025-11-03 16:35:07.931906,2,0.15,16.64,Processing
6487034,492904,69323,12.32,2025-12-07 16:35:07.931921,2025-12-11 16:35:07.931921,2,0.02,8.87,Processing
5413835,140937,96127,53.81,2025-10-10 16:35:07.931945,2025-10-12 16:35:07.931945,1,0.11,6.36,Processing
2047430,492904,18641,241.19,2025-06-25 16:35:07.931985,2025-06-30 16:35:07.931985,3,0.2,17.87,Shipped
8607280,781209,60208,85.69,2025-10-09 16:35:07.932002,2025-10-16 16:35:07.932002,1,0.16,24.35,Processing
4066512,562958,58246,170.33,2025-11-25 16:35:07.932017,2025-12-03 16:35:07.932017,4,0.03,6.81,Returned
5300010,720230,43370,175.66,2025-10-17 16:35:07.932033,2025-10-19 16:35:07.932033,2,0.04,22.33,Shipped
6804016,562958,70548,199.95,2025-10-07 16:35:07.932048,2025-10-10 16:35:07.932048,3,0.08,6.65,Processing
9728102,562958,53709,346.42,2026-03-07 16:35:07.932063,2026-03-12 16:35:07.932063,1,0.09,5.97,Shipped
8998732,176588,61421,431.49,2025-11-16 16:35:07.932078,2025-11-24 16:35:07.932078,2,0.12,7.58,Processing
3403166,187821,91788,373.14,2026-02-02 16:35:07.932094,2026-02-07 16:35:07.932094,2,0.29,20.63,Shipped
9066763,924197,93593,476.03,2025-06-11 16:35:07.932109,2025-06-19 16:35:07.932109,2,0.24,10.0,Delivered
9275824,176588,30412,58.16,2026-01-28 16:35:07.932128,2026-02-06 16:35:07.932128,2,0.28,13.0,Processing
1109442,938521,72412,297.21,2025-12-04 16:35:07.932143,2025-12-13 16:35:07.932143,3,0.08,10.24,Shipped
2724258,938521,60650,394.97,2025-12-16 16:35:07.932159,2025-12-18 16:35:07.932159,2,0.19,24.51,Delivered
7924304,924197,21543,80.25,2026-02-03 16:35:07.932174,2026-02-09 16:35:07.932174,1,0.09,6.94,Returned
2363575,492904,27138,179.99,2025-08-05 16:35:07.932189,2025-08-14 16:35:07.932189,3,0.2,17.74,Returned
1894321,492904,15600,89.84,2025-07-09 16:35:07.932204,2025-07-16 16:35:07.932204,1,0.05,12.43,Processing
5110974,924197,81373,243.77,2026-02-10 16:35:07.932219,2026-02-13 16:35:07.932219,2,0.18,22.43,Delivered
2758799,363028,55290,365.56,2025-09-15 16:35:07.932234,2025-09-17 16:35:07.932234,1,0.15,15.12,Processing
6961699,938521,47781,338.49,2025-09-08 16:35:07.932249,2025-09-09 16:35:07.932249,2,0.17,16.51,Processing
8354608,140937,95531,61.54,2026-03-03 16:35:07.932264,2026-03-09 16:35:07.932264,4,0.13,17.76,Returned
9327246,674253,58841,435.09,2026-02-19 16:35:07.932280,2026-02-28 16:35:07.932280,4,0.01,7.79,Processing
7965256,313802,17187,132.53,2025-07-31 16:35:07.932295,2025-08-01 16:35:07.932295,1,0.1,15.94,Processing
6965384,562958,36170,342.18,2025-10-02 16:35:07.932310,2025-10-05 16:35:07.932310,2,0.16,7.12,Processing
4572416,512461,18259,244.98,2026-03-20 16:35:07.932325,2026-03-26 16:35:07.932325,4,0.2,22.54,Returned
8767596,720230,29816,154.06,2025-11-23 16:35:07.932340,2025-11-27 16:35:07.932340,3,0.09,22.07,Processing
2562554,924197,21476,381.43,2025-05-14 16:35:07.932355,2025-05-21 16:35:07.932355,3,0.17,12.52,Shipped
2257906,140937,50761,261.04,2025-05-25 16:35:07.932372,2025-05-26 16:35:07.932372,1,0.26,9.07,Processing
2979473,512461,87379,140.27,2026-02-09 16:35:07.932387,2026-02-18 16:35:07.932387,4,0.27,5.52,Delivered
6465643,562958,49270,119.59,2026-02-04 16:35:07.932402,2026-02-08 16:35:07.932402,2,0.08,10.43,Delivered
4919155,381632,24286,68.89,2026-04-06 16:35:07.932420,2026-04-07 16:35:07.932420,3,0.07,10.34,Shipped
9301125,938521,53983,368.27,2025-05-11 16:35:07.932435,2025-05-20 16:35:07.932435,2,0.25,20.32,Shipped
3410255,363028,56616,212.12,2025-08-04 16:35:07.932450,2025-08-05 16:35:07.932450,3,0.15,22.89,Shipped
3757708,512461,59382,144.48,2025-08-27 16:35:07.932465,2025-09-03 16:35:07.932465,1,0.28,22.19,Shipped
3980559,720230,70203,309.67,2026-01-05 16:35:07.932480,2026-01-12 16:35:07.932480,3,0.05,9.08,Processing
