order_id,product_id,customer_id,price,order_date,shipping_date,quantity,discount,shipping_cost,order_status,product_name,product_category,manufacturing_city,size,color,SKU,cost,launch_date,shipping_days,net_price,revenue,profit,is_returned
3593582,512461,57035,348.14,2026-01-11 16:35:07.938336,2026-01-19 16:35:07.938336,2,0.06,6.73,Returned,Product_512461,Home,Seattle,S,Red,91926380,98.66,2023-08-18 16:35:07.864399,8,327.2516,654.5032,457.1832,1
5005648,313802,30369,63.68,2025-07-30 16:35:07.938351,2025-08-04 16:35:07.938351,2,0.1,10.2,Returned,Product_313802,Electronics,Phoenix,L,Red,68225018,65.34,2023-12-16 16:35:07.864337,5,57.312,114.624,-16.05600000000001,1
4836329,328815,35985,298.67,2026-04-05 16:35:07.938366,2026-04-14 16:35:07.938366,3,0.07,8.9,Shipped,Product_328815,Electronics,Los Angeles,L,Red,77987462,55.1,2024-07-30 16:35:07.864356,9,277.7631,833.2893,667.9893000000001,0
5639030,674253,49756,458.99,2025-08-18 16:35:07.938381,2025-08-19 16:35:07.938381,2,0.03,15.15,Shipped,Product_674253,Electronics,New York,L,Green,66043074,66.42,2024-06-10 16:35:07.864364,1,445.2203,890.4406,757.6006,0
2339222,924197,80970,111.91,2025-12-06 16:35:07.938397,2025-12-09 16:35:07.938397,3,0.02,17.39,Processing,Product_924197,Home,New York,L,Blue,40138388,74.21,2023-11-24 16:35:07.864252,3,109.67179999999999,329.0154,106.38539999999999,0
8182677,720230,17471,459.75,2025-10-26 16:35:07.938412,2025-11-04 16:35:07.938412,1,0.23,8.68,Delivered,Product_720230,Beauty,Seattle,S,White,59007894,74.32,2024-10-28 16:35:07.864441,9,354.0075,354.0075,279.6875,0
7947188,363028,26004,484.57,2025-12-12 16:35:07.938427,2025-12-18 16:35:07.938427,2,0.26,21.21,Processing,Product_363028,Apparel,New York,S,Blue,29697412,90.13,2023-10-06 16:35:07.864310,6,358.5818,717.1636,536.9036,0
7600759,381632,11099,252.46,2026-01-12 16:35:07.938442,2026-01-20 16:35:07.938442,2,0.11,11.8,Shipped,Product_381632,Home,Phoenix,S,White,45607312,86.93,2024-10-27 16:35:07.864300,8,224.6894,449.3788,275.5188,0
7260597,176588,69645,140.34,2026-02-22 16:35:07.938460,2026-03-02 16:35:07.938460,2,0.23,22.5,Returned,Product_176588,Electronics,Phoenix,S,White,75094386,57.03,2025-03-03 16:35:07.864319,8,108.0618,216.1236,102.06360000000001,1
5652786,313802,77690,31.21,2025-06-26 16:35:07.938475,2025-07-02 16:35:07.938475,3,0.19,23.97,Processing,Product_313802,Electronics,Phoenix,L,Red,68225018,65.34,2023-12-16 16:35:07.864337,6,25.2801,75.8403,-120.1797,0
4320628,674253,61050,68.17,2025-10-30 16:35:07.938491,2025-11-07 16:35:07.938491,2,0.16,12.79,Processing,Product_674253,Electronics,New York,L,Green,66043074,66.42,2024-06-10 16:35:07.864364,8,57.2628,114.5256,-18.314400000000006,0
3372226,328815,27343,76.74,2025-12-20 16:35:07.938506,2025-12-26 16:35:07.938506,4,0.22,15.57,Returned,Product_328815,Electronics,Los Angeles,L,Red,77987462,55.1,2024-07-30 16:35:07.864356,6,59.8572,239.4288,19.02879999999999,1
2165042,313802,17695,153.94,2025-10-26 16:35:07.938521,2025-10-30 16:35:07.938521,4,0.14,24.69,Delivered,Product_313802,Electronics,Phoenix,L,Red,68225018,65.34,2023-12-16 16:35:07.864337,4,132.3884,529.5536,268.19359999999995,0
9840974,492904,65579,83.73,2025-12-11 16:35:07.938549,2025-12-17 16:35:07.938549,4,0.04,12.74,Delivered,Product_492904,Electronics,Houston,S,White,14713501,95.65,2024-03-27 16:35:07.864382,6,80.38080000000001,321.52320000000003,-61.07679999999999,0
2703306,924197,54997,149.68,2025-12-09 16:35:07.938565,2025-12-18 16:35:07.938565,3,0.11,6.45,Returned,Product_924197,Home,New York,L,Blue,40138388,74.21,2023-11-24 16:35:07.864252,9,133.2152,399.64560000000006,177.01560000000006,1
4743496,363028,38253,251.56,2025-11-26 16:35:07.938581,2025-12-03 16:35:07.938581,3,0.23,11.57,Shipped,Product_363028,Apparel,New York,S,Blue,29697412,90.13,2023-10-06 16:35:07.864310,7,193.7012,581.1036,310.71360000000004,0
3103629,176588,17671,87.01,2025-10-05 16:35:07.938596,2025-10-14 16:35:07.938596,2,0.18,7.82,Shipped,Product_176588,Electronics,Phoenix,S,White,75094386,57.03,2025-03-03 16:35:07.864319,9,71.3482,142.6964,28.63640000000001,0
5303087,381632,22442,185.1,2025-06-15 16:35:07.938611,2025-06-19 16:35:07.938611,2,0.22,21.66,Processing,Product_381632,Home,Phoenix,S,White,45607312,86.93,2024-10-27 16:35:07.864300,4,144.37800000000001,288.75600000000003,114.89600000000002,0
3984830,924197,87103,423.21,2025-06-12 16:35:07.938626,2025-06-17 16:35:07.938626,4,0.3,18.02,Shipped,Product_924197,Home,New York,L,Blue,40138388,74.21,2023-11-24 16:35:07.864252,5,296.24699999999996,1184.9879999999998,888.1479999999999,0
6716078,720230,85239,313.93,2025-12-03 16:35:07.938641,2025-12-04 16:35:07.938641,2,0.18,11.46,Processing,Product_720230,Beauty,Seattle,S,White,59007894,74.32,2024-10-28 16:35:07.864441,1,257.42260000000005,514.8452000000001,366.2052000000001,0
6795928,512461,62518,265.04,2025-05-03 16:35:07.938656,2025-05-08 16:35:07.938656,3,0.2,9.29,Processing,Product_512461,Home,Seattle,S,Red,91926380,98.66,2023-08-18 16:35:07.864399,5,212.03200000000004,636.0960000000001,340.1160000000001,0
9316101,363028,44803,353.0,2026-04-01 16:35:07.938671,2026-04-08 16:35:07.938671,2,0.06,23.04,Processing,Product_363028,Apparel,New York,S,Blue,29697412,90.13,2023-10-06 16:35:07.864310,7,331.82,663.64,483.38,0
5883302,140937,89208,18.48,2025-11-28 16:35:07.938687,2025-12-05 16:35:07.938687,1,0.02,14.29,Returned,Product_140937,Electronics,Seattle,One Size,Green,73871809,83.94,2024-11-04 16:35:07.864391,7,18.1104,18.1104,-65.8296,1
5275882,938521,26660,164.37,2026-02-03 16:35:07.938713,2026-02-05 16:35:07.938713,1,0.04,23.17,Processing,Product_938521,Home,Los Angeles,XL,Green,57208792,26.54,2026-02-10 16:35:07.864346,2,157.7952,157.7952,131.2552,0
9033058,674253,58210,16.07,2025-10-14 16:35:07.938741,2025-10-18 16:35:07.938741,4,0.04,6.52,Returned,Product_674253,Electronics,New York,L,Green,66043074,66.42,2024-06-10 16:35:07.864364,4,15.4272,61.7088,-203.9712,1
6311042,924197,89178,450.18,2025-09-22 16:35:07.938757,2025-10-01 16:35:07.938757,3,0.18,18.56,Delivered,Product_924197,Home,New York,L,Blue,40138388,74.21,2023-11-24 16:35:07.864252,9,369.1476,1107.4428,884.8128000000002,0
9820370,720230,12805,183.86,2025-05-08 16:35:07.938772,2025-05-14 16:35:07.938772,2,0.26,6.22,Shipped,Product_720230,Beauty,Seattle,S,White,59007894,74.32,2024-10-28 16:35:07.864441,6,136.0564,272.1128,123.4728,0
7846512,492904,57629,349.84,2025-06-29 16:35:07.938789,2025-06-30 16:35:07.938789,2,0.23,9.58,Shipped,Product_492904,Electronics,Houston,S,White,14713501,95.65,2024-03-27 16:35:07.864382,1,269.3768,538.7536,347.4536,0
7513623,363028,51990,174.09,2025-06-21 16:35:07.938805,2025-06-26 16:35:07.938805,1,0.28,10.42,Shipped,Product_363028,Apparel,New York,S,Blue,29697412,90.13,2023-10-06 16:35:07.864310,5,125.34479999999999,125.34479999999999,35.2148,0
8974967,938521,70054,222.48,2025-12-30 16:35:07.938820,2026-01-05 16:35:07.938820,2,0.05,16.73,Delivered,Product_938521,Home,Los Angeles,XL,Green,57208792,26.54,2026-02-10 16:35:07.864346,6,211.356,422.712,369.632,0
1458495,363028,91823,180.96,2025-11-22 16:35:07.938836,2025-11-24 16:35:07.938836,4,0.12,11.67,Shipped,Product_363028,Apparel,New York,S,Blue,29697412,90.13,2023-10-06 16:35:07.864310,2,159.2448,636.9792,276.4592,0
8411314,492904,51150,339.75,2025-08-03 16:35:07.938851,2025-08-12 16:35:07.938851,1,0.29,21.94,Processing,Product_492904,Electronics,Houston,S,White,14713501,95.65,2024-03-27 16:35:07.864382,9,241.2225,241.2225,145.5725,0
2212026,562958,35987,420.3,2025-05-08 16:35:07.938868,2025-05-15 16:35:07.938868,2,0.24,11.63,Delivered,Product_562958,Electronics,Seattle,S,Gray,12407626,21.14,2024-10-14 16:35:07.864286,7,319.428,638.856,596.576,0
4699064,562958,53551,338.11,2026-02-10 16:35:07.938883,2026-02-11 16:35:07.938883,3,0.01,19.45,Delivered,Product_562958,Electronics,Seattle,S,Gray,12407626,21.14,2024-10-14 16:35:07.864286,1,334.7289,1004.1867,940.7667000000001,0
7223520,176588,81838,361.09,2025-10-12 16:35:07.938899,2025-10-14 16:35:07.938899,2,0.06,13.65,Delivered,Product_176588,Electronics,Phoenix,S,White,75094386,57.03,2025-03-03 16:35:07.864319,2,339.42459999999994,678.8491999999999,564.7891999999999,0
4149502,924197,24983,19.18,2025-07-10 16:35:07.938914,2025-07-19 16:35:07.938914,4,0.3,8.33,Returned,Product_924197,Home,New York,L,Blue,40138388,74.21,2023-11-24 16:35:07.864252,9,13.425999999999998,53.70399999999999,-243.13599999999997,1
5084281,674253,73808,149.48,2025-05-31 16:35:07.938929,2025-06-07 16:35:07.938929,4,0.08,21.44,Processing,Product_674253,Electronics,New York,L,Green,66043074,66.42,2024-06-10 16:35:07.864364,7,137.5216,550.0864,284.4064,0
8492663,720230,13747,325.44,2025-09-01 16:35:07.938944,2025-09-07 16:35:07.938944,2,0.12,5.73,Processing,Product_720230,Beauty,Seattle,S,White,59007894,74.32,2024-10-28 16:35:07.864441,6,286.3872,572.7744,424.1344,0
1073961,176588,73444,367.47,2025-10-31 16:35:07.938959,2025-11-01 16:35:07.938959,4,0.03,21.22,Shipped,Product_176588,Electronics,Phoenix,S,White,75094386,57.03,2025-03-03 16:35:07.864319,1,356.4459,1425.7836,1197.6635999999999,0
4845996,924197,30753,388.73,2025-12-02 16:35:07.938974,2025-12-04 16:35:07.938974,3,0.25,5.3,Delivered,Product_924197,Home,New York,L,Blue,40138388,74.21,2023-11-24 16:35:07.864252,2,291.5475,874.6425,652.0125,0
4734299,781209,86877,476.07,2026-03-04 16:35:07.938990,2026-03-06 16:35:07.938990,3,0.29,20.17,Delivered,Product_781209,Apparel,Seattle,L,Gray,34897945,55.57,2024-07-28 16:35:07.864433,2,338.00969999999995,1014.0290999999999,847.3190999999999,0
6927093,938521,64013,173.54,2025-09-30 16:35:07.939005,2025-10-07 16:35:07.939005,4,0.3,16.73,Processing,Product_938521,Home,Los Angeles,XL,Green,57208792,26.54,2026-02-10 16:35:07.864346,7,121.47799999999998,485.9119999999999,379.75199999999995,0
7919558,512461,11413,181.27,2025-10-01 16:35:07.939034,2025-10-09 16:35:07.939034,4,0.11,15.39,Processing,Product_512461,Home,Seattle,S,Red,91926380,98.66,2023-08-18 16:35:07.864399,8,161.33030000000002,645.3212000000001,250.6812000000001,0
7146290,381632,72257,491.31,2025-12-29 16:35:07.939050,2025-12-31 16:35:07.939050,3,0.09,15.5,Processing,Product_381632,Home,Phoenix,S,White,45607312,86.93,2024-10-27 16:35:07.864300,2,447.0921,1341.2763,1080.4863,0
2123487,328815,84133,370.29,2025-09-23 16:35:07.939066,2025-09-28 16:35:07.939066,1,0.07,22.93,Delivered,Product_328815,Electronics,Los Angeles,L,Red,77987462,55.1,2024-07-30 16:35:07.864356,5,344.3697,344.3697,289.2697,0
9454670,492904,26249,424.65,2025-07-24 16:35:07.939083,2025-08-02 16:35:07.939083,3,0.06,10.41,Returned,Product_492904,Electronics,Houston,S,White,14713501,95.65,2024-03-27 16:35:07.864382,9,399.17099999999994,1197.513,910.5629999999999,1
1844838,328815,82910,467.68,2025-06-10 16:35:07.939098,2025-06-18 16:35:07.939098,3,0.18,10.18,Processing,Product_328815,Electronics,Los Angeles,L,Red,77987462,55.1,2024-07-30 16:35:07.864356,8,383.49760000000003,1150.4928,985.1928,0
6089091,381632,77217,193.54,2025-07-20 16:35:07.939114,2025-07-24 16:35:07.939114,4,0.27,13.31,Returned,Product_381632,Home,Phoenix,S,White,45607312,86.93,2024-10-27 16:35:07.864300,4,141.2842,565.1368,217.41679999999997,1
5588054,381632,77363,446.34,2025-12-06 16:35:07.939129,2025-12-09 16:35:07.939129,4,0.27,19.88,Shipped,Product_381632,Home,Phoenix,S,White,45607312,86.93,2024-10-27 16:35:07.864300,3,325.8282,1303.3128,955.5927999999999,0
5798930,562958,31723,486.54,2025-07-03 16:35:07.939144,2025-07-10 16:35:07.939144,4,0.27,23.56,Processing,Product_562958,Electronics,Seattle,S,Gray,12407626,21.14,2024-10-14 16:35:07.864286,7,355.1742,1420.6968,1336.1368,0
2680934,176588,77899,31.25,2025-08-05 16:35:07.939159,2025-08-09 16:35:07.939159,2,0.11,12.58,Processing,Product_176588,Electronics,Phoenix,S,White,75094386,57.03,2025-03-03 16:35:07.864319,4,27.8125,55.625,-58.435,0
4332251,938521,80801,241.15,2026-02-03 16:35:07.939174,2026-02-08 16:35:07.939174,1,0.07,7.58,Returned,Product_938521,Home,Los Angeles,XL,Green,57208792,26.54,2026-02-10 16:35:07.864346,5,224.2695,224.2695,197.7295,1
6103742,381632,46436,485.54,2026-01-17 16:35:07.939189,2026-01-19 16:35:07.939189,1,0.12,13.62,Processing,Product_381632,Home,Phoenix,S,White,45607312,86.93,2024-10-27 16:35:07.864300,2,427.27520000000004,427.27520000000004,340.34520000000003,0
1125962,176588,71376,288.41,2026-02-08 16:35:07.939204,2026-02-11 16:35:07.939204,1,0.03,24.11,Processing,Product_176588,Electronics,Phoenix,S,White,75094386,57.03,2025-03-03 16:35:07.864319,3,279.7577,279.7577,222.7277,0
9629710,187821,98178,446.3,2025-12-22 16:35:07.939220,2025-12-26 16:35:07.939220,2,0.14,19.56,Processing,Product_187821,Sports,Houston,L,Black,23440726,60.72,2025-05-26 16:35:07.864415,4,383.818,767.636,646.1959999999999,0
8384488,492904,97258,312.77,2026-03-19 16:35:07.939235,2026-03-22 16:35:07.939235,3,0.06,8.62,Shipped,Product_492904,Electronics,Houston,S,White,14713501,95.65,2024-03-27 16:35:07.864382,3,294.00379999999996,882.0113999999999,595.0613999999998,0
5734352,187821,44831,61.49,2025-08-18 16:35:07.939250,2025-08-20 16:35:07.939250,1,0.08,7.39,Shipped,Product_187821,Sports,Houston,L,Black,23440726,60.72,2025-05-26 16:35:07.864415,2,56.570800000000006,56.570800000000006,-4.149199999999993,0
8175381,176588,14512,297.72,2026-02-02 16:35:07.939265,2026-02-09 16:35:07.939265,3,0.25,14.95,Returned,Product_176588,Electronics,Phoenix,S,White,75094386,57.03,2025-03-03 16:35:07.864319,7,223.29000000000002,669.8700000000001,498.7800000000001,1
5870166,187821,67914,310.48,2026-02-10 16:35:07.939281,2026-02-13 16:35:07.939281,1,0.09,10.54,Shipped,Product_187821,Sports,Houston,L,Black,23440726,60.72,2025-05-26 16:35:07.864415,3,282.5368,282.5368,221.81680000000003,0
3464193,140937,75558,12.96,2025-06-03 16:35:07.939296,2025-06-07 16:35:07.939296,4,0.07,12.1,Processing,Product_140937,Electronics,Seattle,One Size,Green,73871809,83.94,2024-11-04 16:35:07.864391,4,12.0528,48.2112,-287.54879999999997,0
6189903,781209,91243,208.38,2026-03-20 16:35:07.939311,2026-03-29 16:35:07.939311,2,0.27,5.4,Processing,Product_781209,Apparel,Seattle,L,Gray,34897945,55.57,2024-07-28 16:35:07.864433,9,152.1174,304.2348,193.09480000000002,0
6943391,924197,67698,458.63,2026-01-16 16:35:07.939326,2026-01-18 16:35:07.939326,3,0.27,5.31,Processing,Product_924197,Home,New York,L,Blue,40138388,74.21,2023-11-24 16:35:07.864252,2,334.7999,1004.3996999999999,781.7697000000001,0
7645565,328815,57648,486.22,2026-01-20 16:35:07.939351,2026-01-29 16:35:07.939351,1,0.0,23.1,Returned,Product_328815,Electronics,Los Angeles,L,Red,77987462,55.1,2024-07-30 16:35:07.864356,9,486.22,486.22,431.12,1
6601912,381632,18158,266.44,2025-04-22 16:35:07.939395,2025-04-26 16:35:07.939395,1,0.09,15.02,Delivered,Product_381632,Home,Phoenix,S,White,45607312,86.93,2024-10-27 16:35:07.864300,4,242.4604,242.4604,155.5304,0
5208342,140937,91349,260.65,2025-07-23 16:35:07.939410,2025-08-01 16:35:07.939410,2,0.09,5.26,Delivered,Product_140937,Electronics,Seattle,One Size,Green,73871809,83.94,2024-11-04 16:35:07.864391,9,237.1915,474.383,306.503,0
9435589,512461,66195,416.73,2025-04-16 16:35:07.939426,2025-04-17 16:35:07.939426,3,0.21,16.59,Returned,Product_512461,Home,Seattle,S,Red,91926380,98.66,2023-08-18 16:35:07.864399,1,329.2167,987.6501000000001,691.6701,1
9126817,512461,64517,436.17,2025-06-22 16:35:07.939441,2025-07-01 16:35:07.939441,2,0.04,13.59,Delivered,Product_512461,Home,Seattle,S,Red,91926380,98.66,2023-08-18 16:35:07.864399,9,418.7232,837.4464,640.1264000000001,0
4353281,187821,53983,217.63,2026-03-25 16:35:07.939456,2026-04-01 16:35:07.939456,2,0.19,20.93,Delivered,Product_187821,Sports,Houston,L,Black,23440726,60.72,2025-05-26 16:35:07.864415,7,176.2803,352.5606,231.12060000000002,0
7323052,328815,93498,370.64,2025-09-07 16:35:07.939470,2025-09-09 16:35:07.939470,4,0.07,13.1,Returned,Product_328815,Electronics,Los Angeles,L,Red,77987462,55.1,2024-07-30 16:35:07.864356,2,344.69519999999994,1378.7807999999998,1158.3807999999997,1
9786741,781209,87202,408.76,2026-02-05 16:35:07.939485,2026-02-11 16:35:07.939485,2,0.19,19.26,Processing,Product_781209,Apparel,Seattle,L,Gray,34897945,55.57,2024-07-28 16:35:07.864433,6,331.0956,662.1912,551.0512,0
3662132,720230,11630,77.17,2025-08-12 16:35:07.939500,2025-08-16 16:35:07.939500,1,0.11,20.01,Returned,Product_720230,Beauty,Seattle,S,White,59007894,74.32,2024-10-28 16:35:07.864441,4,68.68130000000001,68.68130000000001,-5.638699999999986,1
4140870,938521,85847,486.41,2025-11-11 16:35:07.939515,2025-11-18 16:35:07.939515,4,0.19,14.74,Processing,Product_938521,Home,Los Angeles,XL,Green,57208792,26.54,2026-02-10 16:35:07.864346,7,393.99210000000005,1575.9684000000002,1469.8084000000001,0
4632729,176588,34436,322.71,2025-09-15 16:35:07.939530,2025-09-22 16:35:07.939530,2,0.19,21.45,Returned,Product_176588,Electronics,Phoenix,S,White,75094386,57.03,2025-03-03 16:35:07.864319,7,261.3951,522.7902,408.7302,1
1611741,674253,27662,474.17,2025-09-08 16:35:07.939546,2025-09-10 16:35:07.939546,2,0.01,7.14,Processing,Product_674253,Electronics,New York,L,Green,66043074,66.42,2024-06-10 16:35:07.864364,2,469.42830000000004,938.8566000000001,806.0166,0
5924747,674253,54667,440.71,2025-07-26 16:35:07.939563,2025-07-31 16:35:07.939563,3,0.03,20.36,Delivered,Product_674253,Electronics,New York,L,Green,66043074,66.42,2024-06-10 16:35:07.864364,5,427.4887,1282.4661,1083.2060999999999,0
5527511,328815,37533,346.88,2026-02-10 16:35:07.939579,2026-02-17 16:35:07.939579,3,0.23,13.59,Delivered,Product_328815,Electronics,Los Angeles,L,Red,77987462,55.1,2024-07-30 16:35:07.864356,7,267.0976,801.2927999999999,635.9928,0
5063898,140937,11012,211.36,2025-12-06 16:35:07.939603,2025-12-13 16:35:07.939603,1,0.12,23.91,Shipped,Product_140937,Electronics,Seattle,One Size,Green,73871809,83.94,2024-11-04 16:35:07.864391,7,185.9968,185.9968,102.05680000000001,0
7174189,562958,46244,223.66,2026-02-19 16:35:07.939622,2026-02-24 16:35:07.939622,3,0.1,22.61,Processing,Product_562958,Electronics,Seattle,S,Gray,12407626,21.14,2024-10-14 16:35:07.864286,5,201.294,603.8820000000001,540.462,0
6980314,720230,11612,267.07,2025-12-04 16:35:07.939637,2025-12-06 16:35:07.939637,4,0.3,21.51,Delivered,Product_720230,Beauty,Seattle,S,White,59007894,74.32,2024-10-28 16:35:07.864441,2,186.94899999999998,747.7959999999999,450.51599999999996,0
8166422,492904,45449,43.56,2025-06-10 16:35:07.939652,2025-06-14 16:35:07.939652,3,0.14,19.36,Delivered,Product_492904,Electronics,Houston,S,White,14713501,95.65,2024-03-27 16:35:07.864382,4,37.461600000000004,112.38480000000001,-174.5652,0
8846280,328815,48249,455.2,2026-03-26 16:35:07.939668,2026-04-02 16:35:07.939668,4,0.12,8.8,Processing,Product_328815,Electronics,Los Angeles,L,Red,77987462,55.1,2024-07-30 16:35:07.864356,7,400.57599999999996,1602.3039999999999,1381.9039999999998,0
9533845,924197,90446,128.53,2025-12-03 16:35:07.939685,2025-12-09 16:35:07.939685,2,0.12,17.51,Processing,Product_924197,Home,New York,L,Blue,40138388,74.21,2023-11-24 16:35:07.864252,6,113.10640000000001,226.21280000000002,77.79280000000003,0
8539650,512461,75681,468.1,2026-04-09 16:35:07.939700,2026-04-18 16:35:07.939700,3,0.09,5.48,Returned,Product_512461,Home,Seattle,S,Red,91926380,98.66,2023-08-18 16:35:07.864399,9,425.97100000000006,1277.9130000000002,981.9330000000001,1
5853912,492904,92592,86.45,2026-01-19 16:35:07.939716,2026-01-27 16:35:07.939716,1,0.01,7.92,Delivered,Product_492904,Electronics,Houston,S,White,14713501,95.65,2024-03-27 16:35:07.864382,8,85.5855,85.5855,-10.06450000000001,0
9807616,187821,77359,460.2,2025-11-18 16:35:07.939730,2025-11-19 16:35:07.939730,1,0.09,7.61,Shipped,Product_187821,Sports,Houston,L,Black,23440726,60.72,2025-05-26 16:35:07.864415,1,418.782,418.782,358.062,0
7819432,381632,17285,248.22,2025-07-01 16:35:07.939746,2025-07-08 16:35:07.939746,2,0.17,20.55,Returned,Product_381632,Home,Phoenix,S,White,45607312,86.93,2024-10-27 16:35:07.864300,7,206.02259999999998,412.04519999999997,238.18519999999995,1
2904288,781209,76099,187.03,2026-01-01 16:35:07.939761,2026-01-10 16:35:07.939761,4,0.27,5.83,Returned,Product_781209,Apparel,Seattle,L,Gray,34897945,55.57,2024-07-28 16:35:07.864433,9,136.5319,546.1276,323.84760000000006,1
7880361,313802,24295,328.01,2025-07-27 16:35:07.939805,2025-08-05 16:35:07.939805,3,0.04,12.39,Delivered,Product_313802,Electronics,Phoenix,L,Red,68225018,65.34,2023-12-16 16:35:07.864337,9,314.8896,944.6687999999999,748.6487999999999,0
2163378,720230,72492,369.7,2026-03-06 16:35:07.939822,2026-03-15 16:35:07.939822,1,0.09,7.01,Shipped,Product_720230,Beauty,Seattle,S,White,59007894,74.32,2024-10-28 16:35:07.864441,9,336.427,336.427,262.107,0
6032325,674253,43049,248.73,2026-01-02 16:35:07.939838,2026-01-10 16:35:07.939838,4,0.22,19.45,Shipped,Product_674253,Electronics,New York,L,Green,66043074,66.42,2024-06-10 16:35:07.864364,8,194.0094,776.0376,510.3576,0
5464628,313802,81003,132.87,2026-01-12 16:35:07.939853,2026-01-18 16:35:07.939853,4,0.22,7.72,Processing,Product_313802,Electronics,Phoenix,L,Red,68225018,65.34,2023-12-16 16:35:07.864337,6,103.63860000000001,414.55440000000004,153.19440000000003,0
9200349,924197,91531,438.09,2025-09-21 16:35:07.939868,2025-09-24 16:35:07.939868,3,0.22,22.38,Delivered,Product_924197,Home,New York,L,Blue,40138388,74.21,2023-11-24 16:35:07.864252,3,341.7102,1025.1306,802.5006000000001,0
5796629,924197,35824,424.68,2025-09-06 16:35:07.939883,2025-09-09 16:35:07.939883,4,0.04,19.67,Delivered,Product_924197,Home,New York,L,Blue,40138388,74.21,2023-11-24 16:35:07.864252,3,407.6928,1630.7712,1333.9312,0
3216512,512461,17973,102.64,2025-11-24 16:35:07.939898,2025-11-25 16:35:07.939898,3,0.23,13.82,Returned,Product_512461,Home,Seattle,S,Red,91926380,98.66,2023-08-18 16:35:07.864399,1,79.03280000000001,237.09840000000003,-58.88159999999996,1
5143500,313802,38561,144.62,2026-03-31 16:35:07.939913,2026-04-09 16:35:07.939913,3,0.13,14.64,Returned,Product_313802,Electronics,Phoenix,L,Red,68225018,65.34,2023-12-16 16:35:07.864337,9,125.8194,377.45820000000003,181.4382,1
8380381,674253,63959,288.72,2025-05-18 16:35:07.939928,2025-05-21 16:35:07.939928,3,0.24,8.46,Shipped,Product_674253,Electronics,New York,L,Green,66043074,66.42,2024-06-10 16:35:07.864364,3,219.42720000000003,658.2816,459.02160000000003,0
7510386,674253,67249,184.12,2025-07-10 16:35:07.939943,2025-07-11 16:35:07.939943,3,0.11,13.12,Returned,Product_674253,Electronics,New York,L,Green,66043074,66.42,2024-06-10 16:35:07.864364,1,163.8668,491.60040000000004,292.34040000000005,1
5498858,781209,61330,396.88,2026-04-11 16:35:07.939958,2026-04-20 16:35:07.939958,2,0.0,23.09,Delivered,Product_781209,Apparel,Seattle,L,Gray,34897945,55.57,2024-07-28 16:35:07.864433,9,396.88,793.76,682.62,0
9713523,363028,36646,204.25,2026-02-14 16:35:07.939973,2026-02-21 16:35:07.939973,1,0.09,20.29,Shipped,Product_363028,Apparel,New York,S,Blue,29697412,90.13,2023-10-06 16:35:07.864310,7,185.8675,185.8675,95.73750000000001,0
7806654,938521,34432,292.01,2025-09-12 16:35:07.939993,2025-09-18 16:35:07.939993,1,0.13,17.87,Shipped,Product_938521,Home,Los Angeles,XL,Green,57208792,26.54,2026-02-10 16:35:07.864346,6,254.0487,254.0487,227.5087,0
9244681,781209,76189,499.04,2025-06-29 16:35:07.940009,2025-07-05 16:35:07.940009,4,0.25,7.91,Processing,Product_781209,Apparel,Seattle,L,Gray,34897945,55.57,2024-07-28 16:35:07.864433,6,374.28000000000003,1497.1200000000001,1274.8400000000001,0
7296242,674253,35917,56.18,2025-07-07 16:35:07.940024,2025-07-11 16:35:07.940024,1,0.26,6.83,Processing,Product_674253,Electronics,New York,L,Green,66043074,66.42,2024-06-10 16:35:07.864364,4,41.5732,41.5732,-24.8468,0
9470805,363028,79192,194.77,2025-07-12 16:35:07.940039,2025-07-19 16:35:07.940039,3,0.03,7.63,Shipped,Product_363028,Apparel,New York,S,Blue,29697412,90.13,2023-10-06 16:35:07.864310,7,188.92690000000002,566.7807,296.39070000000004,0
4845619,924197,57107,78.42,2025-04-30 16:35:07.940055,2025-05-09 16:35:07.940055,3,0.16,11.19,Shipped,Product_924197,Home,New York,L,Blue,40138388,74.21,2023-11-24 16:35:07.864252,9,65.8728,197.6184,-25.011599999999987,0
6492840,363028,72796,261.29,2025-05-28 16:35:07.940070,2025-06-01 16:35:07.940070,1,0.18,18.65,Shipped,Product_363028,Apparel,New York,S,Blue,29697412,90.13,2023-10-06 16:35:07.864310,4,214.25780000000003,214.25780000000003,124.12780000000004,0
6804828,187821,69763,479.61,2025-10-24 16:35:07.940109,2025-10-26 16:35:07.940109,2,0.04,24.1,Shipped,Product_187821,Sports,Houston,L,Black,23440726,60.72,2025-05-26 16:35:07.864415,2,460.4256,920.8512,799.4112,0
5225081,720230,95447,293.88,2026-03-30 16:35:07.940126,2026-04-06 16:35:07.940126,2,0.16,19.43,Shipped,Product_720230,Beauty,Seattle,S,White,59007894,74.32,2024-10-28 16:35:07.864441,7,246.8592,493.7184,345.0784,0
4410649,363028,69320,329.17,2026-03-27 16:35:07.940142,2026-04-05 16:35:07.940142,4,0.03,11.64,Delivered,Product_363028,Apparel,New York,S,Blue,29697412,90.13,2023-10-06 16:35:07.864310,9,319.2949,1277.1796,916.6596,0
